ID,PROJDATE,PROJECT,CATEGORY,COUNTRY,CLIENTID,GROSSSALES,DISCOUNT,NETSALES,COSTOFSALES,GROSSINCOME,OTHERINCOME,TOTALTAXABLEINCOME,OSD40,NETTAXABLEINCOME,ATAXRATE,TAXDUE,CWHTPQ,NETTAXPAYABLE,PROFITAFTERTAX,DIVIDEND,RETAINEDEARNINGS,CSAT
1277,2019-06-30,P101277,IT04,TURKEY,C2025,148049.91,2592.69,145457.22,21080.88,124376.34,0.32,124376.66,49750.66,74626.00,0.30,22387.80,3358.17,19029.63,52238.20,10447.64,41790.56,8.93
1278,2019-07-01,P101278,IT05,TURKEY,C2015,156008.82,4258.56,151750.26,13065.29,138684.97,2711.65,141396.62,56558.65,84837.97,0.30,25451.39,3817.71,21633.68,59386.58,11877.32,47509.26,9.42
1279,2019-07-02,P101279,IT07,TURKEY,C2002,94524.63,4803.46,89721.17,16008.41,73712.76,4629.26,78342.02,31336.81,47005.21,0.30,14101.56,2115.23,11986.33,32903.65,6580.73,26322.92,8.54
1280,2019-07-03,P101280,IT05,TURKEY,C2001,120279.41,1841.15,118438.26,11703.46,106734.80,484.28,107219.08,42887.63,64331.45,0.30,19299.43,2894.92,16404.52,45032.01,9006.40,36025.61,7.14
1281,2019-07-04,P101281,IT05,TURKEY,C2001,94461.02,1806.31,92654.71,17027.54,75627.17,2789.84,78417.01,31366.80,47050.21,0.30,14115.06,2117.26,11997.80,32935.14,6587.03,26348.12,7.10
1282,2019-07-05,P101282,IT06,TURKEY,C2005,166162.87,1407.09,164755.78,22962.35,141793.43,4162.13,145955.56,58382.22,87573.34,0.30,26272.00,3940.80,22331.20,61301.34,12260.27,49041.07,7.47
1283,2019-07-06,P101283,IT05,TURKEY,C2014,104234.66,4557.28,99677.38,26452.16,73225.22,988.91,74214.13,29685.65,44528.48,0.30,13358.54,2003.78,11354.76,31169.93,6233.99,24935.95,9.38
1284,2019-07-07,P101284,IT02,TURKEY,C2015,186174.66,1822.26,184352.40,13703.18,170649.22,4335.87,174985.09,69994.04,104991.05,0.30,31497.32,4724.60,26772.72,73493.74,14698.75,58794.99,7.99
1285,2019-07-08,P101285,IT01,TURKEY,C2011,187072.54,1022.65,186049.89,24734.19,161315.70,591.25,161906.95,64762.78,97144.17,0.30,29143.25,4371.49,24771.76,68000.92,13600.18,54400.74,8.15
1286,2019-07-09,P101286,IT08,SPAIN,C2017,108781.17,4003.89,104777.28,28475.12,76302.16,2571.26,78873.42,31549.37,47324.05,0.30,14197.22,2129.58,12067.63,33126.84,6625.37,26501.47,7.33
1287,2019-07-10,P101287,IT01,SPAIN,C2021,164510.75,2006.22,162504.53,25176.16,137328.37,565.37,137893.74,55157.50,82736.24,0.30,24820.87,3723.13,21097.74,57915.37,11583.07,46332.30,8.17
1288,2019-07-11,P101288,IT06,SPAIN,C2002,122457.60,2910.50,119547.10,21025.47,98521.63,157.95,98679.58,39471.83,59207.75,0.30,17762.32,2664.35,15097.98,41445.42,8289.08,33156.34,7.61
1289,2019-07-12,P101289,IT07,TURKEY,C2004,108162.68,2087.06,106075.62,26643.81,79431.81,495.35,79927.16,31970.86,47956.30,0.30,14386.89,2158.03,12228.86,33569.41,6713.88,26855.53,9.08
1290,2019-07-13,P101290,IT03,TURKEY,C2011,153449.55,2538.02,150911.53,28576.51,122335.02,1843.74,124178.76,49671.50,74507.26,0.30,22352.18,3352.83,18999.35,52155.08,10431.02,41724.06,7.07
1291,2019-07-14,P101291,IT05,TURKEY,C2025,122633.70,4822.40,117811.30,21366.48,96444.82,1979.58,98424.40,39369.76,59054.64,0.30,17716.39,2657.46,15058.93,41338.25,8267.65,33070.60,9.57
1292,2019-07-15,P101292,IT05,TURKEY,C2024,128285.97,3101.62,125184.35,16394.19,108790.16,4165.90,112956.06,45182.42,67773.64,0.30,20332.09,3049.81,17282.28,47441.55,9488.31,37953.24,9.42
1293,2019-07-16,P101293,IT01,TURKEY,C2003,132291.78,2588.18,129703.60,14725.21,114978.39,1387.10,116365.49,46546.20,69819.29,0.30,20945.79,3141.87,17803.92,48873.51,9774.70,39098.80,8.94
1294,2019-07-17,P101294,IT03,FRANCE,C2013,164417.46,4104.23,160313.23,18520.18,141793.05,4970.81,146763.86,58705.54,88058.32,0.30,26417.49,3962.62,22454.87,61640.82,12328.16,49312.66,9.40
1295,2019-07-18,P101295,IT07,CANADA,C2010,139010.47,2780.91,136229.56,16359.55,119870.01,2170.30,122040.31,48816.12,73224.19,0.30,21967.26,3295.09,18672.17,51256.93,10251.39,41005.54,8.73
1296,2019-07-19,P101296,IT01,CANADA,C2015,93384.33,1739.56,91644.77,21380.88,70263.89,2195.06,72458.95,28983.58,43475.37,0.30,13042.61,1956.39,11086.22,30432.76,6086.55,24346.21,8.52
1297,2019-07-20,P101297,IT07,SPAIN,C2016,108924.87,2844.68,106080.19,23873.10,82207.09,2089.98,84297.07,33718.83,50578.24,0.30,15173.47,2276.02,12897.45,35404.77,7080.95,28323.82,8.09
1298,2019-07-21,P101298,IT08,SPAIN,C2001,170920.91,2733.76,168187.15,27075.04,141112.11,2136.38,143248.49,57299.40,85949.09,0.30,25784.73,3867.71,21917.02,60164.37,12032.87,48131.49,7.38
1299,2019-07-22,P101299,IT06,SPAIN,C2015,105206.67,1176.69,104029.98,22252.12,81777.86,4872.56,86650.42,34660.17,51990.25,0.30,15597.08,2339.56,13257.51,36393.18,7278.64,29114.54,7.03
1300,2019-07-23,P101300,IT07,SPAIN,C2017,121721.33,3768.96,117952.37,20295.49,97656.88,325.78,97982.66,39193.06,58789.60,0.30,17636.88,2645.53,14991.35,41152.72,8230.54,32922.17,8.27
1301,2019-07-24,P101301,IT05,SPAIN,C2024,152726.15,1906.06,150820.09,22409.18,128410.91,4855.56,133266.47,53306.59,79959.88,0.30,23987.96,3598.19,20389.77,55971.92,11194.38,44777.53,7.89
1302,2019-07-25,P101302,IT06,SPAIN,C2022,118486.54,2181.46,116305.08,16191.55,100113.53,4856.56,104970.09,41988.04,62982.05,0.30,18894.62,2834.19,16060.42,44087.44,8817.49,35269.95,8.04
1303,2019-07-26,P101303,IT07,GERMANY,C2004,166037.64,4612.94,161424.70,27487.81,133936.89,4319.25,138256.14,55302.46,82953.68,0.30,24886.11,3732.92,21153.19,58067.58,11613.52,46454.06,9.57
1304,2019-07-27,P101304,IT06,SPAIN,C2023,103270.08,3699.50,99570.58,19399.58,80171.00,1570.54,81741.54,32696.62,49044.92,0.30,14713.48,2207.02,12506.46,34331.45,6866.29,27465.16,8.18
1305,2019-07-28,P101305,IT04,SPAIN,C2009,120688.11,3777.30,116910.81,16782.76,100128.05,3550.11,103678.16,41471.26,62206.90,0.30,18662.07,2799.31,15862.76,43544.83,8708.97,34835.86,9.21
1306,2019-07-29,P101306,IT05,SPAIN,C2025,134976.13,4605.87,130370.26,13963.79,116406.47,2948.63,119355.10,47742.04,71613.06,0.30,21483.92,3222.59,18261.33,50129.14,10025.83,40103.31,8.48
1307,2019-07-30,P101307,IT01,SPAIN,C2012,156372.09,3295.02,153077.07,20460.08,132616.99,2360.56,134977.55,53991.02,80986.53,0.30,24295.96,3644.39,20651.57,56690.57,11338.11,45352.46,7.57
1308,2019-07-31,P101308,IT08,SPAIN,C2007,163468.13,1004.97,162463.16,19984.14,142479.02,3620.82,146099.84,58439.94,87659.90,0.30,26297.97,3944.70,22353.28,61361.93,12272.39,49089.55,8.48
1309,2019-08-01,P101309,IT05,FRANCE,C2011,98792.11,2007.18,96784.93,22082.99,74701.94,2227.51,76929.45,30771.78,46157.67,0.30,13847.30,2077.10,11770.21,32310.37,6462.07,25848.30,8.31
1310,2019-08-02,P101310,IT03,GERMANY,C2011,117347.86,3695.30,113652.56,14067.64,99584.92,330.46,99915.38,39966.15,59949.23,0.30,17984.77,2697.72,15287.05,41964.46,8392.89,33571.57,8.44
1311,2019-08-03,P101311,IT05,POLAND,C2001,115387.37,4171.94,111215.43,29062.83,82152.60,2324.04,84476.64,33790.66,50685.98,0.30,15205.80,2280.87,12924.93,35480.19,7096.04,28384.15,9.20
1312,2019-08-04,P101312,IT06,CANADA,C2023,105196.86,3878.22,101318.64,10658.02,90660.62,4363.49,95024.11,38009.64,57014.47,0.30,17104.34,2565.65,14538.69,39910.13,7982.03,31928.10,7.90
1313,2019-08-05,P101313,IT04,FRANCE,C2023,154239.03,3555.89,150683.14,29437.61,121245.53,3503.53,124749.06,49899.62,74849.44,0.30,22454.83,3368.22,19086.61,52394.61,10478.92,41915.68,9.75
1314,2019-08-06,P101314,IT05,CANADA,C2022,117534.80,1807.30,115727.50,24530.07,91197.43,2194.74,93392.17,37356.87,56035.30,0.30,16810.59,2521.59,14289.00,39224.71,7844.94,31379.77,7.40
1315,2019-08-07,P101315,IT05,CANADA,C2022,194422.93,1553.25,192869.68,29588.07,163281.61,4957.94,168239.55,67295.82,100943.73,0.30,30283.12,4542.47,25740.65,70660.61,14132.12,56528.49,8.90
1316,2019-08-08,P101316,IT02,POLAND,C2004,167917.65,2437.63,165480.02,25649.69,139830.33,1875.97,141706.30,56682.52,85023.78,0.30,25507.13,3826.07,21681.06,59516.65,11903.33,47613.32,8.85
1317,2019-08-09,P101317,IT03,POLAND,C2005,114485.11,3284.98,111200.13,13765.69,97434.44,4278.43,101712.87,40685.15,61027.72,0.30,18308.32,2746.25,15562.07,42719.41,8543.88,34175.52,7.84
1318,2019-08-10,P101318,IT02,POLAND,C2006,101563.21,2240.85,99322.36,23097.59,76224.77,2884.87,79109.64,31643.86,47465.78,0.30,14239.74,2135.96,12103.77,33226.05,6645.21,26580.84,7.49
1319,2019-08-11,P101319,IT06,GERMANY,C2025,167570.17,3631.33,163938.84,10119.50,153819.34,295.33,154114.67,61645.87,92468.80,0.30,27740.64,4161.10,23579.54,64728.16,12945.63,51782.53,7.82
1320,2019-08-12,P101320,IT06,GERMANY,C2010,149068.53,4789.48,144279.05,11771.49,132507.56,63.60,132571.16,53028.46,79542.70,0.30,23862.81,3579.42,20283.39,55679.89,11135.98,44543.91,8.98
1321,2019-08-13,P101321,IT03,CANADA,C2014,158053.96,3539.41,154514.55,23007.39,131507.16,2794.70,134301.86,53720.74,80581.12,0.30,24174.33,3626.15,20548.18,56406.78,11281.36,45125.42,7.49
1322,2019-08-14,P101322,IT02,FRANCE,C2017,121784.86,4378.42,117406.44,19935.61,97470.83,1537.68,99008.51,39603.40,59405.11,0.30,17821.53,2673.23,15148.30,41583.57,8316.71,33266.86,9.99
1323,2019-08-15,P101323,IT07,CANADA,C2019,129512.89,4853.54,124659.35,27516.84,97142.51,3160.49,100303.00,40121.20,60181.80,0.30,18054.54,2708.18,15346.36,42127.26,8425.45,33701.81,8.76
1324,2019-08-16,P101324,IT01,CANADA,C2014,179266.79,1309.08,177957.71,11084.57,166873.14,2116.67,168989.81,67595.92,101393.89,0.30,30418.17,4562.72,25855.44,70975.72,14195.14,56780.58,8.65
1325,2019-08-17,P101325,IT01,SPAIN,C2017,132232.93,1569.72,130663.21,14386.02,116277.19,2046.22,118323.41,47329.36,70994.05,0.30,21298.21,3194.73,18103.48,49695.83,9939.17,39756.67,7.28
1326,2019-08-18,P101326,IT06,SPAIN,C2006,130647.93,2941.54,127706.39,29955.32,97751.07,4071.53,101822.60,40729.04,61093.56,0.30,18328.07,2749.21,15578.86,42765.49,8553.10,34212.39,7.23
1327,2019-08-19,P101327,IT07,SPAIN,C2021,179506.36,2311.57,177194.79,20095.73,157099.06,120.72,157219.78,62887.91,94331.87,0.30,28299.56,4244.93,24054.63,66032.31,13206.46,52825.85,9.53
1328,2019-08-20,P101328,IT07,SPAIN,C2022,189033.76,3909.33,185124.43,26591.03,158533.40,1461.18,159994.58,63997.83,95996.75,0.30,28799.02,4319.85,24479.17,67197.72,13439.54,53758.18,7.77
1329,2019-08-21,P101329,IT02,SPAIN,C2020,92210.97,1258.84,90952.13,10170.58,80781.55,2940.41,83721.96,33488.78,50233.18,0.30,15069.95,2260.49,12809.46,35163.22,7032.64,28130.58,9.49
1330,2019-08-22,P101330,IT02,SPAIN,C2011,179023.78,3904.37,175119.41,27836.23,147283.18,2562.65,149845.83,59938.33,89907.50,0.30,26972.25,4045.84,22926.41,62935.25,12587.05,50348.20,7.79
1331,2019-08-23,P101331,IT01,GERMANY,C2012,161101.12,1408.35,159692.77,16751.84,142940.93,1461.66,144402.59,57761.04,86641.55,0.30,25992.47,3898.87,22093.60,60649.09,12129.82,48519.27,9.29
1332,2019-08-24,P101332,IT07,SPAIN,C2018,98543.55,4522.94,94020.61,16313.07,77707.54,3133.89,80841.43,32336.57,48504.86,0.30,14551.46,2182.72,12368.74,33953.40,6790.68,27162.72,9.77
1333,2019-08-25,P101333,IT05,SPAIN,C2016,121342.30,1537.46,119804.84,27184.68,92620.16,514.61,93134.77,37253.91,55880.86,0.30,16764.26,2514.64,14249.62,39116.60,7823.32,31293.28,9.34
1334,2019-08-26,P101334,IT06,SPAIN,C2001,157947.77,2540.56,155407.21,18274.39,137132.82,3744.19,140877.01,56350.80,84526.21,0.30,25357.86,3803.68,21554.18,59168.34,11833.67,47334.68,8.32
1335,2019-08-27,P101335,IT02,SPAIN,C2004,166956.03,4798.43,162157.60,17107.10,145050.50,87.67,145138.17,58055.27,87082.90,0.30,26124.87,3918.73,22206.14,60958.03,12191.61,48766.43,9.91
1336,2019-08-28,P101336,IT07,SPAIN,C2015,105861.03,1131.63,104729.40,15916.12,88813.28,3955.61,92768.89,37107.56,55661.33,0.30,16698.40,2504.76,14193.64,38962.93,7792.59,31170.35,9.24
1337,2019-08-29,P101337,IT08,TURKEY,C2016,95816.86,4652.69,91164.17,18972.98,72191.19,4109.76,76300.95,30520.38,45780.57,0.30,13734.17,2060.13,11674.05,32046.40,6409.28,25637.12,8.06
1338,2019-08-30,P101338,IT07,TURKEY,C2012,182621.43,1619.89,181001.54,10639.76,170361.78,2378.36,172740.14,69096.06,103644.08,0.30,31093.23,4663.98,26429.24,72550.86,14510.17,58040.69,8.67
1339,2019-08-31,P101339,IT06,TURKEY,C2008,134974.73,4137.95,130836.78,27797.12,103039.66,3307.80,106347.46,42538.98,63808.48,0.30,19142.54,2871.38,16271.16,44665.93,8933.19,35732.75,7.75
1340,2019-09-01,P101340,IT04,TURKEY,C2008,187612.76,4343.85,183268.91,28988.95,154279.96,1623.37,155903.33,62361.33,93542.00,0.30,28062.60,4209.39,23853.21,65479.40,13095.88,52383.52,9.20
1341,2019-09-02,P101341,IT03,TURKEY,C2024,136608.98,3709.15,132899.83,15478.29,117421.54,1382.86,118804.40,47521.76,71282.64,0.30,21384.79,3207.72,18177.07,49897.85,9979.57,39918.28,8.79
1342,2019-09-03,P101342,IT01,TURKEY,C2005,184741.73,2853.59,181888.14,14986.06,166902.08,528.27,167430.35,66972.14,100458.21,0.30,30137.46,4520.62,25616.84,70320.75,14064.15,56256.60,9.37
1343,2019-09-04,P101343,IT03,TURKEY,C2017,187660.89,4706.24,182954.65,18519.24,164435.41,2534.07,166969.48,66787.79,100181.69,0.30,30054.51,4508.18,25546.33,70127.18,14025.44,56101.75,9.96
1344,2019-09-05,P101344,IT07,TURKEY,C2010,116284.13,1840.80,114443.33,22650.95,91792.38,2606.16,94398.54,37759.42,56639.12,0.30,16991.74,2548.76,14442.98,39647.39,7929.48,31717.91,8.62
1345,2019-09-06,P101345,IT02,TURKEY,C2005,103460.16,1245.19,102214.97,12232.31,89982.66,828.85,90811.51,36324.60,54486.91,0.30,16346.07,2451.91,13894.16,38140.83,7628.17,30512.67,7.17
1346,2019-09-07,P101346,IT02,TURKEY,C2022,189124.86,1970.49,187154.37,29152.48,158001.89,2019.42,160021.31,64008.52,96012.79,0.30,28803.84,4320.58,24483.26,67208.95,13441.79,53767.16,9.84
1347,2019-09-08,P101347,IT05,TURKEY,C2022,91436.61,4508.29,86928.32,17997.59,68930.73,4678.97,73609.70,29443.88,44165.82,0.30,13249.75,1987.46,11262.28,30916.07,6183.21,24732.86,9.09
1348,2019-09-09,P101348,IT03,SPAIN,C2017,167353.08,1499.81,165853.27,19012.77,146840.50,4099.30,150939.80,60375.92,90563.88,0.30,27169.16,4075.37,23093.79,63394.72,12678.94,50715.77,8.93
1349,2019-09-10,P101349,IT06,SPAIN,C2004,156682.03,4414.64,152267.39,25133.58,127133.81,2477.22,129611.03,51844.41,77766.62,0.30,23329.99,3499.50,19830.49,54436.63,10887.33,43549.31,9.05
1350,2019-09-11,P101350,IT08,SPAIN,C2025,185941.06,1377.29,184563.77,17359.91,167203.86,1476.88,168680.74,67472.30,101208.44,0.30,30362.53,4554.38,25808.15,70845.91,14169.18,56676.73,7.06
1351,2019-09-12,P101351,IT01,TURKEY,C2005,141496.41,3067.06,138429.35,16000.77,122428.58,1520.34,123948.92,49579.57,74369.35,0.30,22310.81,3346.62,18964.18,52058.55,10411.71,41646.84,7.62
1352,2019-09-13,P101352,IT05,TURKEY,C2020,97617.98,4318.04,93299.94,25820.25,67479.69,1200.85,68680.54,27472.22,41208.32,0.30,12362.50,1854.37,10508.12,28845.83,5769.17,23076.66,8.83
1353,2019-09-14,P101353,IT07,TURKEY,C2007,130736.03,4311.43,126424.60,11094.48,115330.12,1809.25,117139.37,46855.75,70283.62,0.30,21085.09,3162.76,17922.32,49198.54,9839.71,39358.83,9.28
1354,2019-09-15,P101354,IT02,TURKEY,C2025,122734.10,4309.99,118424.11,20844.17,97579.94,2280.37,99860.31,39944.12,59916.19,0.30,17974.86,2696.23,15278.63,41941.33,8388.27,33553.06,8.99
1355,2019-09-16,P101355,IT02,TURKEY,C2014,107015.55,3172.86,103842.69,25820.31,78022.38,3128.91,81151.29,32460.52,48690.77,0.30,14607.23,2191.08,12416.15,34083.54,6816.71,27266.83,9.12
1356,2019-09-17,P101356,IT03,FRANCE,C2025,157024.33,1609.64,155414.69,18110.92,137303.77,4857.43,142161.20,56864.48,85296.72,0.30,25589.02,3838.35,21750.66,59707.70,11941.54,47766.16,8.50
1357,2019-09-18,P101357,IT08,CANADA,C2004,191230.72,2983.95,188246.77,19485.11,168761.66,560.39,169322.05,67728.82,101593.23,0.30,30477.97,4571.70,25906.27,71115.26,14223.05,56892.21,8.84
1358,2019-09-19,P101358,IT04,CANADA,C2013,128518.22,4403.31,124114.91,26435.23,97679.68,2216.01,99895.69,39958.28,59937.41,0.30,17981.22,2697.18,15284.04,41956.19,8391.24,33564.95,7.28
1359,2019-09-20,P101359,IT03,SPAIN,C2016,169089.43,4463.83,164625.60,25663.29,138962.31,2305.16,141267.47,56506.99,84760.48,0.30,25428.14,3814.22,21613.92,59332.34,11866.47,47465.87,7.65
1360,2019-09-21,P101360,IT02,SPAIN,C2022,132005.54,2731.24,129274.30,22056.59,107217.71,47.18,107264.89,42905.96,64358.93,0.30,19307.68,2896.15,16411.53,45051.25,9010.25,36041.00,9.73
1361,2019-09-22,P101361,IT07,SPAIN,C2014,194897.73,2835.16,192062.57,18002.84,174059.73,1761.83,175821.56,70328.62,105492.94,0.30,31647.88,4747.18,26900.70,73845.06,14769.01,59076.04,9.52
1362,2019-09-23,P101362,IT08,SPAIN,C2013,166068.25,2267.19,163801.06,11765.69,152035.37,737.43,152772.80,61109.12,91663.68,0.30,27499.10,4124.87,23374.24,64164.58,12832.92,51331.66,8.26
1363,2019-09-24,P101363,IT06,SPAIN,C2004,170295.12,1527.78,168767.34,25575.45,143191.89,482.13,143674.02,57469.61,86204.41,0.30,25861.32,3879.20,21982.13,60343.09,12068.62,48274.47,7.36
1364,2019-09-25,P101364,IT03,SPAIN,C2025,108903.72,2139.75,106763.97,28584.31,78179.66,754.81,78934.47,31573.79,47360.68,0.30,14208.20,2131.23,12076.97,33152.48,6630.50,26521.98,8.32
1365,2019-09-26,P101365,IT08,GERMANY,C2020,134891.11,3558.27,131332.84,13881.51,117451.33,2303.73,119755.06,47902.02,71853.04,0.30,21555.91,3233.39,18322.52,50297.13,10059.43,40237.70,7.46
1366,2019-09-27,P101366,IT06,SPAIN,C2014,162856.27,3189.85,159666.42,10060.12,149606.30,964.54,150570.84,60228.34,90342.50,0.30,27102.75,4065.41,23037.34,63239.75,12647.95,50591.80,8.18
1367,2019-09-28,P101367,IT03,SPAIN,C2012,123198.57,3919.10,119279.47,29728.71,89550.76,4018.03,93568.79,37427.52,56141.27,0.30,16842.38,2526.36,14316.02,39298.89,7859.78,31439.11,7.22
1368,2019-09-29,P101368,IT05,SPAIN,C2024,186004.27,3512.35,182491.92,17907.13,164584.79,2634.94,167219.73,66887.89,100331.84,0.30,30099.55,4514.93,25584.62,70232.29,14046.46,56185.83,9.02
1369,2019-09-30,P101369,IT02,SPAIN,C2005,105788.69,4486.29,101302.40,13329.74,87972.66,4597.22,92569.88,37027.95,55541.93,0.30,16662.58,2499.39,14163.19,38879.35,7775.87,31103.48,8.02
1370,2019-10-01,P101370,IT08,SPAIN,C2019,161692.75,3833.30,157859.45,26469.66,131389.79,2848.88,134238.67,53695.47,80543.20,0.30,24162.96,3624.44,20538.52,56380.24,11276.05,45104.19,9.59
1371,2019-10-02,P101371,IT01,FRANCE,C2006,171394.13,4984.88,166409.25,11869.96,154539.29,1811.32,156350.61,62540.24,93810.37,0.30,28143.11,4221.47,23921.64,65667.26,13133.45,52533.80,7.10
1372,2019-10-03,P101372,IT01,GERMANY,C2002,93916.50,1187.37,92729.13,18319.33,74409.80,2000.41,76410.21,30564.08,45846.13,0.30,13753.84,2063.08,11690.76,32092.29,6418.46,25673.83,8.53
1373,2019-10-04,P101373,IT05,POLAND,C2023,113876.77,2176.61,111700.16,17293.04,94407.12,527.91,94935.03,37974.01,56961.02,0.30,17088.31,2563.25,14525.06,39872.71,7974.54,31898.17,9.47
1374,2019-10-05,P101374,IT08,CANADA,C2007,100998.21,3633.89,97364.32,22331.32,75033.00,3337.39,78370.39,31348.16,47022.23,0.30,14106.67,2116.00,11990.67,32915.56,6583.11,26332.45,7.38
1375,2019-10-06,P101375,IT04,FRANCE,C2019,136370.73,3407.54,132963.19,12325.70,120637.49,2964.78,123602.27,49440.91,74161.36,0.30,22248.41,3337.26,18911.15,51912.95,10382.59,41530.36,8.64
1376,2019-10-07,P101376,IT03,CANADA,C2016,127924.86,3027.23,124897.63,23524.57,101373.06,3228.35,104601.41,41840.56,62760.85,0.30,18828.25,2824.24,16004.02,43932.59,8786.52,35146.07,9.21
1377,2019-10-08,P101377,IT02,CANADA,C2023,104587.61,4056.38,100531.23,16774.85,83756.38,4118.23,87874.61,35149.84,52724.77,0.30,15817.43,2372.61,13444.82,36907.34,7381.47,29525.87,7.06
1378,2019-10-09,P101378,IT05,POLAND,C2020,92649.46,3346.85,89302.61,27938.35,61364.26,4821.27,66185.53,26474.21,39711.32,0.30,11913.40,1787.01,10126.39,27797.92,5559.58,22238.34,7.65
1379,2019-10-10,P101379,IT03,POLAND,C2002,127762.70,4943.88,122818.82,27770.65,95048.17,2799.55,97847.72,39139.09,58708.63,0.30,17612.59,2641.89,14970.70,41096.04,8219.21,32876.83,9.33
1380,2019-10-11,P101380,IT08,POLAND,C2007,188679.08,2307.87,186371.21,16980.35,169390.86,778.59,170169.45,68067.78,102101.67,0.30,30630.50,4594.58,26035.93,71471.17,14294.23,57176.94,7.65
1381,2019-10-12,P101381,IT05,GERMANY,C2019,148917.76,2898.49,146019.27,17331.52,128687.75,2740.11,131427.86,52571.14,78856.72,0.30,23657.01,3548.55,20108.46,55199.70,11039.94,44159.76,9.37
1382,2019-10-13,P101382,IT07,GERMANY,C2016,175612.23,3565.58,172046.65,13899.09,158147.56,4503.20,162650.76,65060.30,97590.46,0.30,29277.14,4391.57,24885.57,68313.32,13662.66,54650.66,9.72
1383,2019-10-14,P101383,IT04,CANADA,C2017,182770.35,1360.13,181410.22,11449.72,169960.50,741.96,170702.46,68280.98,102421.48,0.30,30726.44,4608.97,26117.48,71695.03,14339.01,57356.03,8.82
1384,2019-10-15,P101384,IT02,FRANCE,C2018,162911.13,3379.26,159531.87,10482.28,149049.59,445.76,149495.35,59798.14,89697.21,0.30,26909.16,4036.37,22872.79,62788.05,12557.61,50230.44,7.57
1385,2019-10-16,P101385,IT04,CANADA,C2018,192673.07,4481.90,188191.17,29209.43,158981.74,2822.69,161804.43,64721.77,97082.66,0.30,29124.80,4368.72,24756.08,67957.86,13591.57,54366.29,9.76
1386,2019-10-17,P101386,IT02,CANADA,C2002,130974.58,3908.15,127066.43,15362.08,111704.35,2150.45,113854.80,45541.92,68312.88,0.30,20493.86,3074.08,17419.78,47819.02,9563.80,38255.21,9.62
1387,2019-10-18,P101387,IT01,SPAIN,C2002,114177.70,2325.84,111851.86,15157.47,96694.39,772.57,97466.96,38986.78,58480.18,0.30,17544.05,2631.61,14912.44,40936.12,8187.22,32748.90,8.16
1388,2019-10-19,P101388,IT04,SPAIN,C2020,181331.97,2669.56,178662.41,16988.09,161674.32,3806.63,165480.95,66192.38,99288.57,0.30,29786.57,4467.99,25318.59,69502.00,13900.40,55601.60,7.07
1389,2019-10-20,P101389,IT05,SPAIN,C2014,170094.69,1848.74,168245.95,13474.78,154771.17,3685.69,158456.86,63382.74,95074.12,0.30,28522.23,4278.34,24243.90,66551.88,13310.38,53241.50,8.61
1390,2019-10-21,P101390,IT07,SPAIN,C2011,122188.28,4196.59,117991.69,12042.95,105948.74,386.24,106334.98,42533.99,63800.99,0.30,19140.30,2871.04,16269.25,44660.69,8932.14,35728.55,9.37
1391,2019-10-22,P101391,IT01,SPAIN,C2002,168252.11,1219.24,167032.87,29340.67,137692.20,3478.61,141170.81,56468.32,84702.49,0.30,25410.75,3811.61,21599.13,59291.74,11858.35,47433.39,9.19
1392,2019-10-23,P101392,IT05,SPAIN,C2021,113285.44,1506.69,111778.75,14213.45,97565.30,3094.54,100659.84,40263.94,60395.90,0.30,18118.77,2717.82,15400.96,42277.13,8455.43,33821.71,9.35
1393,2019-10-24,P101393,IT03,GERMANY,C2001,144083.93,2592.82,141491.11,20673.78,120817.33,1657.73,122475.06,48990.02,73485.04,0.30,22045.51,3306.83,18738.68,51439.53,10287.91,41151.62,9.64
